person_id,first_name,middle_name,last_name,birthDate,country,deathDate
6201,Richard,,Kilberg,,,
6220,Susan,,Griffin,1943-01-01,US,
6203,Bill,,Sheehy,,,
6202,Phyllis,GarlandRichard,Kilberg,,,
6205,Vince,,DiPersio,,,
6225,Connie,,Field,,,
6223,Various,,artists,,,
6207,Vince,DiPersioBill,Guttentag,,,
6226,Phil,,Cousineau,1952-01-01,US,
6232,Allie,,Light,,,
6234,Nonny,de la,Peña,,,
6215,Bill,JerseyJudith,Leonard,,,
6209,William,,Guttentag,,,
6211,Susan,,Korda,,,
6216,Gary,,Weimberg,,,
6224,Mark,,Mori,,,
6238,Hava,Kohav,Beller,,,
6217,Bill,,Jersey,,,
6241,Lawrence,,Hott,1950-01-01,United States,
6221,Veronica,,Selver,,,
6222,Stephen,,Lighthill,,,
6219,Mark,,Kitchell,,,
6246,Chuck,,Wild,1946-01-01,United States,
6229,Eugene,CorrRobert,Hillmann,,,
6230,Robert,,Hillmann,,,
6233,Michael,,Chin,,,
6227,Yasha,,Aginsky,,,
6231,Eugene,,Corr,,,
6228,Judith,,Montell,,,
6251,David,,Douglas,,,
6235,Alan,,Raymond,,,
6236,Alan,RaymondSusan,Raymond,,,
6253,Diane,,Roberts,,US[1],
6239,Tonicka,JanekDavid RogowJuliet,Weber,,,
6237,Susan,,Raymond,,,
6254,Barbara,,Kerr,,,
6258,John,,Crowley,,,
6240,Gábor,BagyoniVolker RoddeMartin,Schaer,,,
6255,Bill,,Miles,1931-01-01,United States,2013-01-01
6242,Diane,,Garey,,,
6261,La,,Sept,,,
6243,Barbara,,Trent,,,
6256,Nina,,Rosenblum,,,
6245,Manuel,BeckerMichael,Dobo,,,
6244,David,,Kaspar,,,
6264,Tom,,Verlaine,1949-01-01,United States,2023-01-01
6248,Richard,,Schmiechen,,,
6269,John,T. La,Barbera,,,
6247,David,,Kasper,,,
6250,Nancy,,Frazen,,,
6271,David,,Collier,,,
6263,Roma,,Baran,,,
6267,Andrew,,Young,1932-01-01,United States,
6249,David,,Haugland,,,
6274,D.,A.,Pennebaker,1925-01-01,United States,2019-01-01
6273,Chris,,Hegedus,1952-01-01,1952,
6252,Sally,,Dundas,,,
6281,Charles,,Bernstein,,,
6278,Freida,Lee,Mock,,,
6279,Terry,,Sanders,1931-01-01,United States,
6260,Joshua,,Waletzky,,,
6259,Steven,,Olswang,,,
6257,Bill,MilesNina,Rosenblum,,,
6284,Michael,A.,Chandler,,United States,
6288,Jean,,Bach,,,
6265,Arthur,,Ginsberg,,,
6286,Mary,,Watkins,,,
6283,Michael,,Chandler,1986-01-01,United States,
6289,Terrell,,Braly,,,
6268,Susan,,Todd,,,
6266,David,,Paperny,,,
6270,David,CollierBetsy,Thompson,,,
6295,Barry,,Ackroyd,1954-01-01,United Kingdom,
6272,Betsy,,Thompson,,,
6296,Thomas,,Lennon,1970-01-01,United States,
6262,Henryk,,Cymerman,,,
6298,Richard,Ben,Cramer,1950-01-01,United States,2013-01-01
6275,Pennebaker,,Associates,,,
6276,Chris,Hegedus D. A. Pennebaker Erez,Laufer,,,
6277,D.,A. Pennebaker Nick,Doob,,,
6293,Jon,,Blair,,,
6280,Don,LenzerEd,Marrick,,,
6282,Joseph,,Wiedenmayer,,,
6302,Allan,,Miller,1929-01-01,1929,
6301,Brian,,Keane,1953-01-01,United States,
6285,Michael,ChinnSteve DevitaVicente,Franco,,,
6304,Kramer,,Morgenthau,1966-01-01,1966,
6291,Matthew,,Seig,,,
6287,Marilyn,,Mulford,,,
6290,Susan,,Peehl,,,
6294,Karen,,Steininger,,,
6292,Steve,,Petropoulos,,,
6315,Maryse,,Alberti,1954-01-01,France,
6316,Albert,,Maysles,1926-01-01,United States,1987-01-01
6299,Ken,,Eluto,,,
6312,Leon,,Gast,1936-01-01,United States,2021-01-01
6306,Michael,,Tollin,,United States,
6313,David,,Sonenberg,,,
6297,Thomas,Lennon Michael,Epstein,,,
6300,Greg,Andracke Michael,Chin,,,
6310,Steven,,Ascher,,,
6322,Bo,,Widerberg,1930-01-01,Sweden,1997-01-01
6303,Susan,KaplanAllan MillerWalter,Scheuer,,,
6325,Hugh,,Masekela,1939-01-01,South Africa,2018-01-01
6307,John,,Ganem,,,
6309,Ed,,Smart,,,
6308,Derek,BrittChuck,Cohen,,,
6311,Sheldon,,Mirowitz,,,
6305,Walter,,Scheuer,,,
6314,Jeffrey,,Levy-Hinte,,,
6333,Sharon,,Wood,,,
6336,Mark,Jonathan,Harris,,,
6326,Anne,,Belle,1935-01-01,1935,2003-01-01
6319,Susan,W.,Dryfoos,,,
6320,Angus,GibsonJo,Menell,,,
6317,Susan,Warms,Dryfoos,,,
6318,Dick,BlofsonJeffrey,Grunther,,,
6338,Kate,,Amend,,,
6341,Sam,,Pollard,,,
6321,Clinica,,EsteticoIsl,,,
6342,Ellen,,Kuras,1959-01-01,United States,
6323,Andy,,Keir,,,
6343,Terence,,Blanchard,1962-01-01,United States,
6346,Alik,,Sakharov,1959-01-01,Russia,
6324,Dewald,AukemaPeter,Tischhauser,,,
6328,Anne,BelleCatherine,Tambini,,,
6331,Ruthie,,Sakheim,,,
6329,Don,,Lenzer,,,
6327,Deborah,,Dickson,,,
6349,Edgar,,Burcksen,1947-01-01,Netherlands,2024-01-01
6330,Rick,,Goldsmith,,,
6352,James,,Moll,,United States,
6355,Jerry,,Kupfer,,,
6335,Jon,,Herbst,,,
6347,Jeff,,Britting,,,
6334,Will,,Parrinello,,,
6332,Laura,,Stuchinsky,,,
6350,Theo,van de,Sande,1947-01-01,Netherlands,
6359,Jonathan,,Stack,1957-01-01,US,
6357,Liz,,Garbus,1970-01-01,1970,
6358,Wilbert,,Rideau,1942-01-01,1942,
6354,Matthew,,Diamond,1951-01-01,United States,
6337,Richard,,Trank,,,
6344,Michael,,Paxton,1957-01-01,United States,
6348,Michèle,,Ohayon,,Morocco,
6363,Sheila,,Nevins,1939-01-01,United States,
6364,Anthony,,Radziwill,1959-01-01,Switzerland,1999-01-01
6362,Robert,B.,Weide,1959-01-01,1959,
6345,Christopher,EarlLauren A.,Schaffer,,,
6370,Kevin,,Macdonald,,,
6353,Kenneth,,Lipper,,,
6369,Emiko,,Omori,,United States,
6371,Justine,,Wright,,,
6372,Alwin,H.,Küchler,,,
6373,Alex,,Heffes,,,
6351,William,,Gazecki,,,
6376,Road,Movies,Filmproduktion,,,
6375,Instituto,Cubano del Arte e Industria,Cinematográficos,,,
6356,Pam,,Wise,,,
6380,Roko,,Belic,,,
6340,HBO,,HBO,,,
6374,Wim,,Wenders,1945-01-01,Germany,
6383,Nanette,,Burstein,1970-01-01,United States,
6382,Kongar-ol,,Ondar,1962-01-01,Russia,2013-01-01
6384,Brett,,Morgen,1968-01-01,United States,
6360,Mona,DavisMary,Manhardt,,,
6389,United,States Holocaust Memorial,Museum,,,
6366,Biff,,Bracht,,,
6392,Daniel,,Alpert,,,
6365,Geof,BartzClaire ScanlonRobert B.,Weide,,,
6361,Sam,HenriquesBob,Perrin,,,
6368,Lucy,Massie PhenixKen,Schneider,,,
6394,Kim,,Roberts,,,
6393,Johnny,,Symons,,,
6390,Deborah,,Oppenheimer,,,
6396,Lebo,,M,1964-01-01,South Africa,
6402,Ann,,Collins,,United States,
6377,Wim,Wenders,Stiftung,,,
6403,Jean-Xavier,de,Lestrade,1963-01-01,France,
6379,Jörg,,Widmer,,,
6378,Brian,,Johnson,1947-01-01,United Kingdom,
6381,Roko,BelicAdrian,Belic,,,
6367,Barbara,,Sonneborn,,,
6387,Lilibet,,Foster,,United States,
6391,Tod,,Lending,,,
6408,Edet,,Belzberg,,,
6411,Joel,,Goodman,,,
6409,Jonathan,,Oppenheim,,South Africa,
6386,Paola,di,Florio,,,
6388,Karen,,Childs,,,
6385,Nancy,BakerNanette,Burstein,,,
6414,Carlos,,Bolado,,Mexico,
6413,Gary,,Lucas,1952-01-01,United States,
6395,Ezra,JwiliFrances,Reid,,,
6397,Daniel,,Anker,,,
6398,Barak,,Goodman,,,
6400,Josh,,Aronson,,,
6401,Josh,AronsonJackie RothJulie SacksRoger,Weisberg,,,
6412,Susan,,Froemke,,,
6415,Justine,,Shapiro,1963-01-01,1963,
6399,Edward,,Bilous,,,
6417,Christian,,Frei,,,
6419,Eleni,,Karaindrou,1941-01-01,Greece,
6404,Denis,,Poncet,,,
6421,David,,Darling,,,
6420,Arvo,,Pärt,1935-01-01,Estonia,
6425,Jeff,,Gibbs,1980-01-01,United States,
6427,Gail,,Dolgin,1945-01-01,United States,2010-01-01
6426,Michael,,Donovan,,,
6423,Alliance,,Atlantis,,,
6429,American,,Experience,,,
6407,Hélène,,Blazy,,,
6422,Michael,,Moore,1954-01-01,United States,
6434,Jeffrey,,Blitz,,,
6436,Yana,,Gorskaya,,,
6410,Wolfgang,,Held,,,
6441,Christophe,,Barratier,1963-01-01,France,
6438,Jacques,,Perrin,1941-01-01,France,2022-01-01
6406,Isabelle,,Razavet,,,
6442,Jean,,Dorst,1924-01-01,France,2001-01-01
6445,John,,Kusiak,1948-01-01,1948,
6444,RadicalMedia,,RadicalMedia,,,
6416,Ilan,BuchbinderYoram,Millo,,,
6443,Errol,,Morris,1948-01-01,United States,
6405,Pascal,VernierRagnar Van,Leyden,,,
6448,David,,Trueba,1969-01-01,Spain,
6428,Vicente,,Franco,,,
6430,National,Asian-American Telecommunications,Association,,,
6431,B.,Quincy GriffinHector PerezVan-Anh T.,Vo,,,
6424,Kurt,,Engfehr,,,
6418,Peter,,Indergand,,,
6452,Andrea,,Morricone,1964-01-01,,
6454,Nathaniel,,Kahn,1962-01-01,United States,
6435,Jeffrey,Blitz Sean,Welch,,,
6451,Adolfo,,Doring,,Mexico,
6449,Andrew,,Jarecki,1963-01-01,United States,
6433,Karl-Eberhard,,Schäfer,,,
6459,Sam,,Green,,,
6437,Daniel,,Hulsizer,,,
6440,Michel,,Debats,,,
6461,Zana,,Briski,1966-01-01,United Kingdom,
6432,Stuart,,Sender,,,
6462,Ross,,Kauffman,,,
6465,Byambasuren,,Davaa,,Mongolia,
6439,Jacques,,Cluzaud,,,
6464,John,,McDowell,1942-01-01,South Africa,
6460,Bill,,Siegel,1962-01-01,United States,2018-01-01
6453,Marc,,Smerling,,,
6447,Josep,Maria,Domènech,,,
6446,Carles,,Bosch,,,
6471,Morgan,,Spurlock,1970-01-01,United States,2024-01-01
6474,Steve,,Horowitz,,,
6450,Richard,,Hankin,,,
6479,Kirby,,Dick,1952-01-01,United States,
6480,Eddie,,Schmidt,,,
6457,Robert,,Richman,,,
6455,Susan,Rose,Behr,,,
6481,Matthew,,Clarke,,,
6482,Blake,,Leyh,1962-01-01,United States,
6475,Lauren,,Lazin,,,
6456,Sabine,,Krayenbühl,,,
6484,Jordan,,Roberts,,,
6477,Tupac,,Shakur,1971-01-01,United States,1996-01-01
6467,Byambasuren,DavaaLuigi,Falorni,,,
6483,Luc,,Jacquet,1967-01-01,France,
6469,Luigi,,Falorni,,,
6486,Laurent,,Chalet,,,
6470,Marcel,LenizMarc RiedingerChoigiw,Sangidorj,,,
6468,Anja,,Pohl,,,
6488,Alex,,Wurman,1966-01-01,United States,
6466,Tobias,,Siebert,,,
6478,Karolyn,,Ali,1944-01-01,1944,2015-01-01
6463,Zana,BriskiRoss,Kauffman,,,
6489,Hubert,,Sauper,,,
6490,Barbara,,Albert,,Austria,
6472,Julie,Bob,Lombardi,,,
6473,Scott,,Ambrozy,,,
6491,Martin,,Gschlacht,1969-01-01,Austria,
6493,Alex,,Gibney,1953-01-01,United States,
6495,Matthew,,Hauser,1998-01-01,Australia,
6497,Henry,Alex,Rubin,1976-01-01,United States,
6458,Joseph,,Vitarelli,,,
6476,Richard,,Calderon,,,
6503,James,,Baxter,,,
6500,Jamie,,Saft,1971-01-01,,
6487,Émilie,,Simon,1978-01-01,France,
6501,Marshall,,Curry,1969-01-01,US,
6504,Davis,,Guggenheim,1963-01-01,United States,
6508,Frank,,Donner,,,
6506,Amy,J.,Berg,,,
6507,Matthew,,Cooke,,,
6512,Amy,,Berg,,,
6513,James,,Longley,,,
6485,Sabine,,Emiliani,,,
6510,Joseph,,Arthur,1971-01-01,United States,
6511,Mick,,Harvey,1958-01-01,Australia,
6517,Heidi,,Ewing,,,
6518,Rachel,,Grady,,United States,
6498,Dana,Adam,Shapiro,,,
6522,Force,,Theory,,,
6505,Al,,Gore,1948-01-01,United States,
6524,Kathem,Al,Saher,1957-01-01,Kingdom of Iraq,
6525,Eva,,Orner,,,
6502,Marshall,CurryRachel KittnerMary,Manhardt,,,
6528,Charles,,Ferguson,,,
6492,Denise,,Vindevogel,,,
6496,Jason,,Kliot,1963-01-01,United States,
6523,Laura,,Poitras,1964-01-01,United States,
6494,Alison,,Ellwood,,,
6499,Conor,O'NeillGeoffrey,Richman,,,
6529,Audrey,,Marrs,1970-01-01,United States,
6509,Jacob,KuskJens,Schlosser,,,
6535,Richard,,Robbins,,,
6532,Richard,E.,Robbins,,,
6533,Tom,,Yellin,1953-01-01,,
6531,Peter,,Nashel,,United States,
6514,John,,Sinno,,,
6539,Sean,,Fine,,United States,
6540,Andrea,Nix,Fine,,United States,
6538,Erin,,O'Hara,1983-01-01,,
6520,Enat,,Sidi,,,
6515,Billy,,McMillin,,,
6516,Fiona,,Otway,,,
6519,Heidi,EwingRachel,Grady,,,
6546,James,,Marsh,,,
6541,Albie,,Hecht,,,
6548,Wall,to,Wall,,,
6542,Shine,,Global,,,
6521,Mira,ChangJenna,Rosher,,,
6547,BBC,,Storyville,,,
6551,Michael,,Nyman,,,
6526,Sloane,,Klevin,,,
6527,Ivor,GuestRobert,Logan,,,
6557,ThinkFilm,,ThinkFilm,,,
6558,Joe,,Bini,,United States,
6559,Peter,,Zeitlinger,1960-01-01,Czechoslovakia,
6556,Werner,,Herzog,1942-01-01,Germany,
6561,David,,Lindley,,,
6560,Henry,,Kaiser,1882-01-01,United States,1967-01-01
6562,Scott,Hamilton,Kennedy,1965-01-01,United States,
6537,Jayme,Roy Andrew,Black,,,
6536,Geoffrey,Richman Christopher Seward Dan,Swietlik,,,
6530,Chad,BeckCindy,Lee,,,
6534,Ben,,Decter,,,
6554,Thavisouk,,Phrasavath,,,
6544,Jeff,,Consiglio,,,
6545,Asche,&,Spencer,,,
6543,Sean,FineAndrea Nix,Fine,,,
6550,Igor,,Martinovic,,,
6549,Jinx,,Godfrey,,,
6553,Simon,,Chinn,,,
6573,Louie,,Psihoyos,1957-01-01,United States,
6569,PJ,,Raval,1974-01-01,,
6574,Oceanic,Preservation,Society,,,
6555,Ellen,KurasThavisouk,Phrasavath,,,
6552,J.,,Ralph,1975-01-01,United States,
6564,Tyson,,FitzGerald,,,
6567,Tia,LessinCarl,Deal,,,
6571,Carl,,Deal,,United States,
6570,DavidgeDel,NajaBlack Kold,Madina,,,
6578,Fisher,,Stevens,1963-01-01,United States,
6572,Tia,,Lessin,,United States,
6565,Doug,,DeAngelis,,,
6566,Gabriel,,Tenorio,,,
6563,Alex,,Blatt,,,
6568,T.,Woody,Richman,,,
6575,Mark,,Monroe,,,
6590,Rebecca,,Cammisa,,,
6589,Dan,,Krauss,,,
6584,Robert,,Kenner,,United States,
6593,James,,Lavino,1973-01-01,United States,
6580,Jan,,Krogsgaard,,,
6582,Simon,,Plum,,,
6581,Janus,Billeskov & Thomas,Papapetros,,,
6577,Brook,,Aitken,,,
6579,Anders,,Østergaard,,,
6576,Geoffrey,,Richman,,,
6583,Conny,C-A,Malmqvist,,,
6594,Banksy,,Banksy,,United Kingdom,
6597,Josh,,Fox,,United States,
6604,Michael,,Levine,,,
6600,Matthew,,Sanchez,,,
6606,Lucy,,Walker,,,
6586,Judith,,Ehrlich,1948-01-01,,
6585,Robert,Kenner Elise Pearlstein Kim,Roberts,,,
6601,Tim,,Hetherington,,United Kingdom,2011-01-01
6599,our,,our,,,
6602,Sebastian,,Junger,1962-01-01,United States,
6587,Judith,EhrlichRick,Goldsmith,,,
6595,Jaimie,,D'Cruz,,,
6609,Pedro,,Kos,,Brazil,
6608,Hank,,Levine,1965-01-01,Germany,
6588,Michael,ChandlerRick GoldsmithLawrence,Lerew,,,
6615,Glen,,Zipper,1974-01-01,United States,
6616,Seth,,Gordon,,United States,
6617,Ed,,Cunningham,1969-01-01,United States,
6619,Daniel,,McMahon,,,
6592,Lorenzo,HagermanEric,Goethals,,,
6591,Pax,WassermannMadeleine,Gavin,,,
6611,Moby,,Moby,1965-01-01,United States,
6621,Mike,,Lerner,,,
6614,Rich,,Middlemas,,,
6598,Trish,AdlesicJosh FoxMolly,G,,,
6627,Bruce,,Sinofsky,,,
6626,Joe,,Berlinger,1961-01-01,United States,
6613,T.,J.,Martin,1979-01-01,United States,
6596,Chris,KingTom,Fulford,,,
6603,Tim,HetheringtonSebastian,Junger,,,
6607,João,,Jardim,,,
6605,Sebastian,JungerTim HetheringtonJake,Clennell,,,
6610,Dudu,MirandaHeloísa Passos Aaron Phillips Ernesto,Herrmann,,,
6633,Gian-Piero,,Ringel,1976-01-01,Baden-Württemberg,
6632,Joe,Berlinger and Bruce,Sinofsky,1961-01-01,United States,
6637,Malik,,Bendjelloul,1977-01-01,Sweden,2014-01-01
6620,Danfung,,Dennis,,,
6635,Hélène,,Louvart,1964-01-01,France,
6612,Daniel,,Lindsay,,,
6622,Sam,,Cullman,1976-01-01,,
6640,Rodriguez,,Rodriguez,,,
6638,Yle,,Yle,,,
6623,Marshall,Curry Matthew,Hamacheck,,,
6631,Metallica,,Metallica,,,
6645,Le,Trio,Joubran,,,
6629,Alyse,Ardell,Spiegel,,,
6628,Joe,BerlingerJonathan,Silberberg,,,
6649,Avner,,Shahaf,1987-01-01,Israel,
6630,Bob,,Richman,,,
6651,David,,France,1948-01-01,France,
6657,Howard,,Gertler,,,
6656,Stuart,,Bogie,,,
6634,Toni,,Froschhammer,,,
6658,Independent,,Lens,,,
6636,Thomas,,Hanreich,,,
6624,Matthew,HamacheckMarshall,Curry,,,
6639,Camilla,,Skagerström,,,
6641,Emad,,Burnat,,,
6642,Guy,,Davidi,1978-01-01,1978,
6646,Dror,,Moreh,1961-01-01,,
6659,ITVS,,ITVS,,,
6662,Amy,,Ziering,1962-01-01,,
6648,Oron,,Adar,,,
6644,Véronique,Lagoarde–SégotGuy,Davidi,,,
6666,Kevin,,Klauber,,United States,
6643,Christine,CamdessusSerge GordeyEmad BurnatGuy,Davidi,,,
6650,Ab,OvoJérôme ChassagnardRégis,Baillet,,,
6647,Estelle,FialonPhilippa Kowarsky Dror,Moreh,,,
6652,Ninety,Thousand,Words,,,
6669,Joshua,,Oppenheimer,1974-01-01,United States,
6654,Tyler,H.,Walk,,,
6675,David,,Teague,,,
6677,Richard,,Rowley,,,
6655,Derek,,Wiesehahn,,,
6653,Todd,Woody,Richman,,,
6676,Yasuaki,,Shimizu,1954-01-01,Japan,
6664,Gil,,Friesen,,,
6668,Various,,Artists,,,
6681,David,,Harrington,,,
6665,Caitrin,,Rogers,,United States,
6679,Jeremy,,Scahill,,United States,
6680,David,,Riker,,,
6660,Douglas,BlushDerek,Boonstra,,,
6684,H.,Scott,Salinas,,,
6682,Jehane,,Noujaim,1974-01-01,D.C.,
6661,Thaddeus,WadleighKirsten,Johnson,,,
6685,Karim,,Amer,1983-01-01,,
6667,Nicola,MarshGraham,Willoughby,,,
6686,Mathilde,,Bonnefoy,1972-01-01,France,
6687,Kirsten,,Johnson,,,
6673,Zachary,,Heinzerling,1984-01-01,United States,
6689,Dirk,,Wilutzky,1965-01-01,Germany,
6688,Trevor,,Paglen,1974-01-01,,
6692,John,,Maloof,,,
6663,Morgan,,Neville,1967-01-01,United States,
6693,Rory,,Kennedy,1968-01-01,United States,
6674,Lydia,Dean,Pilcher,,,
6672,Elin,Øyen,Vister,,,
6671,Anonymous,Carlos Arango de Montis Lars,Skree,,,
6678,Anthony,ArnoveBrenda CoughlinJeremy,Scahill,,,
6699,Juliano,Ribeiro,Salgado,,,
6700,David,,Rosier,1973-01-01,France,
6703,Laurent,,Petitgand,1959-01-01,France,
6683,Jehane,NoujaimMuhammad HamdyAhmed HassanCressida,Trew,,,
6705,Grain,,Media,,,
6708,Patrick,,Jonsson,,,
6670,Niels,Pagh Andersen Janus Billeskov Jansen Mariko Montpetit Charlotte Munch Bengtsen Ariadna Fatjó-Vilas,Mestre,,,
6712,Chris,,King,,,
6709,Joanna,,Natasegara,1980-01-01,,
6710,Asif,,Kapadia,1972-01-01,United Kingdom,
6713,Matt,,Curtis,1974-01-01,United States,
6690,John,Maloof Charlie,Siskel,,,
6715,Antônio,,Pinto,,,
6694,Rory,KennedyKeven,McAlester,,,
6711,Universal,,Music,,,
6716,James,,Gay-Rees,,,
6696,Don,,Kleszy,,,
6701,Maxine,Goedicke Rob,Myers,,,
6695,Keven,McAlesterMark,Bailey,,,
6717,Matthew,,Heineman,1983-01-01,United States,
6702,Hugo,Barbier Juliano Ribeiro,Salgado,,,
6697,Joan,,Churchill,,,
6691,Aaron,,Wickenden,,,
6720,Jackson,,Greenberg,,United States,
6721,Piraya,,Film,,,
6714,Amy,,Winehouse,1983-01-01,United Kingdom,2011-01-01
6704,Orlando,von,Einsiedel,,,
6725,Amy,,Hobby,,,
6726,Justin,,Wilkes,,,
6731,Den,,Tolmor,,,
6727,Evgeny,,Afineevsky,1972-01-01,Russia,
6707,Franklin,,Dow,,,
6706,Katie,Bryer Masahiro Hirakubo Miikka Leskinen Peta,Ridley,,,
6735,Ezra,,Edelman,1974-01-01,United States,
6740,Donatella,,Palermo,,,
6739,Gianfranco,,Rosi,1963-01-01,Ethiopia,
6732,Will,,Znidaric,,United States,
6618,Daniel,LindsayT.J.,Martin,,,
6718,Matthew,Hamachek Matthew Heineman Bradley J. Ross Pax,Wassermann,,,
6733,Various,,Various,,,
6719,Matthew,Heineman Matt,Porwoll,,,
6744,Velvet,,Film,,,
6743,Raoul,,Peck,1953-01-01,Haiti,
6723,Lars,,Skree,,,
6722,Niels,Pagh,Andersen,,,
6728,Netflix,,Netflix,,,
6729,Afineevsky,,Afineevsky,,,
6747,Alexei,,Aigui,1971-01-01,,
6745,James,,Baldwin,1924-01-01,United States,1987-01-01
6749,Roger,Ross,Williams,1962-01-01,United States,
6724,Seri,Banang Mana,Tahan,,,
6730,Tolmor,,Tolmor,,,
6750,Ron,,Suskind,1959-01-01,United States,
6734,Jasha,,Klebe,,,
6736,Bret,Granato Maya Mumma Ben,Sozanski,,,
6753,Julie,,Goldman,,United States,
6756,Spencer,,Averick,,,
6758,Jason,,Moran,,,
6741,Jacopo,,Quadri,,,
6742,Stefano,,Grosso,,,
6755,Howard,,Barish,,,
6757,Kira,,Kelly,,,
6754,Ava,,DuVernay,1972-01-01,United States,
6759,Bryan,,Fogel,,United States,
6760,Impact,,Partners,,,
6763,Adam,,Peters,1979-01-01,United States,
6748,Hébert,,Peck,,,
6765,Steve,,James,,,
6767,Joshua,,Abrams,,,
6737,Nick,,Higgins,,,
6770,JR,,JR,,,
6772,Social,,Animals,,,
6746,Alexandra,,Strauss,,,
6769,Agnès,,Varda,1928-01-01,Belgium,2019-01-01
6738,Caroline,,Waterlow,,,
6778,Rosalie,,Varda,1958-01-01,France,
6777,Matthieu,,Chedid,1971-01-01,France,
6779,Feras,,Fayyad,1988-01-01,1988,
6752,Dylan,StarkT.,Griffin,,,
6751,Tom,,Bergmann,,,
6786,Alan,,Jacobsen,,,
6768,Mark,,Mitten,,United States,
6764,Dan,,Cogan,,,
6785,Yance,,Ford,,,
6771,Ciné,,Tamaris,,,
6762,Jake,Swantko Timothy,Rode,,,
6788,Jimmy,,Chin,1973-01-01,United States,
6761,Bryan,Fogel Mark Monroe Jon Bertain Timothy,Rode,,,
6787,Elizabeth,Chai,Vasarhelyi,1977-01-01,,
6766,John,FarbrotherDavid E.,Simpson,,,
6774,Agnès,,VardaJR,,,
6780,Kareem,,Abeed,1984-01-01,,
6791,Marco,,Beltrami,1966-01-01,United States,
6776,Claire,DuguetNicolas GuicheteauValentin VignetRomain Le BonniecRaphaël MinnesotaRoberto De AngelisJulia,Fabry,,,
6797,Bing,,Liu,,,
6775,Agnès,VardaMaxime Pozzi,Garcia,,,
6773,Arte,France,Cinema,,,
6796,Alex,,Somers,1984-01-01,United States,
6798,POV,,POV,,,
6781,Søren,Steen,Jespersen,1962-01-01,Denmark,
6782,Michael,BauerSteen,Johannessen,,,
6783,Fadi,Al HalabiThaer MohammedHassan KattanMujahed Abou Al,Joud,,,
6784,Karsten,,Fundal,,,
6802,Talal,,Derki,,,
6792,Shannon,,Dill,,,
6810,Betsy,,West,,,
6811,Carla,,Gutierrez,,,
6789,Bob,,Eisenhardt,,,
6790,Jimmy,ChinClair PopkinMikey,Schaefer,,,
6813,Miriam,,Cutler,,United States,
6814,Steven,,Bognar,1963-01-01,,
6815,Lindsay,,Utz,,United States,
6795,RaMell,Ross Joslyn Barnes Maya Krinsky Robb,Moss,,,
6794,RaMell,Ross Maya,Krinsky,,,
6799,Joshua,Altman Bing,Liu,,,
6800,Nathan,Halpern Chris,Ruggiero,,,
6698,Gary,,Lionelli,,,
6801,Diane,,Quon,,,
6823,Petra,,Costa,1984-01-01,Brazil,
6822,Matthew,,Herbert,1972-01-01,,
6803,Ansgar,,Frerich,,,
6805,Tobias,N.,Siebert,,,
6824,Shane,,Boris,1981-01-01,United States,
6793,RaMell,Ross Joslyn Barnes Su,Kim,,,
6807,Anne,,Fabini,,,
6806,Hans,Robert,Eisenhauer,,,
6812,Claudia,,Raschke,,,
6804,Eva,,Kemme,,,
6809,Karim,Sebastian,Elias,,,
6830,Edward,,Watts,,,
6835,Ljubomir,,Stefanov,1975-01-01,Yugoslavia,
6817,Chad,,Cannon,,,
6833,Waad,,al-Kateab,1991-01-01,,
6829,Waad,,Al-Kateab,1991-01-01,,
6834,Tamara,,Kotevska,1993-01-01,Macedonia,
6832,Nainita,,Desai,,United Kingdom,
6826,pt,,pt,,,
6816,Steven,Bognar Aubrey Keith Jeff Reichert Julia Reichert Erick,Stoll,,,
6818,Sigrid,DyekjærKirstine,Barfod,,,
6838,Foltin,,Foltin,,,
6819,Alisar,HasanFeras,Fayyad,,,
6808,Kahtan,,Hassoun,,,
6820,Denniz,Göl BertelsenPer K.,Kirkegaard,,,
6843,Roger,,Horrocks,1941-01-01,,
6821,Muhammed,Khair Al ShamiAmmar SulaimanMohammad EyadSamer,Qweder,,,
6846,Alexander,,Nanau,1979-01-01,Romania,
6845,My,Octopus,Teacher,,,
6825,Tiago,,Pavan,,,
6841,Craig,,Foster,1969-01-01,United Kingdom,
6849,Radio,Télévision,Suisse,,,
6848,Mitteldeutscher,,Rundfunk,,,
6847,HBO,,Europe,,,
6850,Radiotelevisione,,svizzera,,,
6828,Vitor,Araújo Rodrigo Leão Gilberto Monte Lucas,Santtana,,,
6827,João,,Atala,,,
6854,Nicole,,Newnham,,,
6855,James,,Lebrecht,,,
6852,Dana,,Bunescu,1969-01-01,Romania,
6831,Chloe,Lambourne Simon,McMahon,,,
6837,Fejmi,DautSamir,Ljuma,,,
6836,Atanas,,Georgiev,,,
6856,Ford,,Foundation,,,
6861,Jim,,LeBrecht,,,
6859,Justin,,Schein,,,
6839,Ljubo,,Stefanov,,,
6869,Garrett,,Bradley,,,
6863,Tribeca,Film,Institute,,,
6860,Bear,,McCreary,1979-01-01,1979,
6862,Maite,,Alberdi,1983-01-01,Chile,
6865,SWR,,SWR,,,
6870,Concordia,,Studio,,,
6844,Kevin,,Smuts,,,
6840,Pippa,Ehrlich James,Reed,,,
6872,Gabriel,,Rhodes,,,
6842,Pippa,Ehrlich Dan,Schwalm,,,
6879,Joseph,,Patel,1972-01-01,,
6876,Onyx,,Collective,,,
6851,Alexander,Nanau Antoaneta,Opriș,,,
